location,region,category,subcategory,index,addr,name,lng,lat,confidence
1,r1,20,g120,10,徐家汇路618号B1-639室,hotwind(上海日月光中心店),121.474777334,31.2117941159,80
1,r1,20,g120,11,淮海中路300号K11购物艺术中心B2,Dr.Martens(太平洋百货店),121.480266319,31.2290938086,80
1,r1,20,g120,12,淮海中路999号环贸广场L2-206&215,华伦天奴(环贸广场店),121.465422537,31.2212124807,80
1,r1,20,g120,13,淮海中路999号环贸广场一楼,GIVENCHY(IAPM店),121.465122242,31.2225674892,50
1,r1,20,g120,14,环贸中心一楼,Tory Burch,None,None,None
1,r1,20,g120,0,淮海中路99号大上海时代广场连卡佛百货,CHLOE(连卡佛店),121.485792118,31.230395295,70
1,r1,20,g120,1,淮海中路282号香港广场内,COACH(淮海旗舰店),121.481472277,31.2297315576,80
1,r1,20,g120,2,淮海中路98号金钟广场,马莎MARKS & SPENCER(金钟广场店...,121.485691992,31.2316070665,80
1,r1,20,g120,3,淮海中路282号香港广场1楼,Y-3(香港广场店),121.482114901,31.228589702,80
1,r1,20,g120,4,淮海中路999号iapm LG169,EVISU(iapm店),121.465422537,31.2212124807,80
1,r1,20,g120,5,淮海中路99号连卡佛,Alexander McQueen(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,6,淮海中路300号B2楼B203,SLY(K11店),121.479893518,31.2290377643,80
1,r1,20,g120,7,淮海中路871号,Gujin(淮海店),121.467955077,31.2238510612,80
1,r1,20,g120,8,瑞金二路450号日月光中心2楼,W Closet(日月光中心店),121.474474669,31.2127588953,80
1,r1,20,g120,9,淮海中路999号环贸广场1楼141商铺,Alexander Wang(环贸广场店),121.465122242,31.2225674892,50
1,r1,20,g120,10,淮海中路99号连卡佛,KENZO(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,11,长乐路139-7号,Initial(长乐路店),121.472839653,31.227593768,80
1,r1,20,g120,12,淮海中路99号大上海时代广场1楼,Salvatore Ferragamo(大上海时代...,121.48520956,31.2303351672,80
1,r1,20,g120,13,淮海中路999号环贸iapm,ASH(IAPM店),121.465112221,31.2225976524,80
1,r1,20,g120,14,黄陂南路近自忠路,THE HOUSE新里,121.482534849,31.2245522608,30
1,r1,20,g120,0,淮海中路999号环贸广场L1-115,COACH(环贸广场店),121.465422537,31.2212124807,80
1,r1,20,g120,1,兴业路123弄新天地南里1楼,SLY(新天地店),121.481490666,31.2256907501,50
1,r1,20,g120,2,K11百货B2楼,CPU(K11店),None,None,None
1,r1,20,g120,3,淮海中路918号百盛购物中心3楼,Moussy(淮海百盛店),121.465856955,31.223622932,80
1,r1,20,g120,4,淮海中路淮海中路909弄小区88芝士蛋糕旁,DOLCE & GABBANA(环贸广场店),121.467235938,31.2230812736,80
1,r1,20,g120,5,马当路245号新天地时尚购物广场B122室,Tutuanna(新天地店),121.481479391,31.2235206185,80
1,r1,20,g120,6,淮海中路999号IAPM LG2楼267室,G2000(IAPM女装店),121.465422537,31.2212124807,80
1,r1,20,g120,7,淮海中路999号环贸广场1楼,巴黎世家(环贸广场店),121.465122242,31.2225674892,50
1,r1,20,g120,8,淮海中路918号百盛购物中心2楼,CHLOE(百盛店),121.465856955,31.223622932,80
1,r1,20,g120,9,淮海中路99号连卡佛,UGG Australia(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,10,淮海中路99号连卡佛,Stella Mccartney(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,11,淮海中路999号环贸广场L1,Marni(环贸广场店),121.465422537,31.2212124807,80
1,r1,20,g120,12,淮海中路918号百盛购物中心2楼,BURBERRY,121.465856955,31.223622932,80
1,r1,20,g120,13,淮海中路300号k11购物艺术中心104,204号商铺,BURBERRY(K11购物艺术中心店),121.480266319,31.2290938086,80
1,r1,20,g120,14,淮海中路999号IAPM商场LG1室,CLUB MONACO(IAPM店),121.465422537,31.2212124807,80
1,r1,20,g120,0,淮海中路999号环贸广场L1-103/L2-203,Tod's(环贸广场店),121.465422537,31.2212124807,80
1,r1,20,g120,1,淮海中路233号,上下(「上下」之家),121.482396545,31.2295146812,80
1,r1,20,g120,2,马当路245号新天地时尚购物广场1楼134135店铺,Moussy(新天地店),121.481479391,31.2235206185,80
1,r1,20,g120,3,淮海中路918号百盛购物中心4楼,ASH(百盛店),121.465856955,31.223622932,80
1,r1,20,g120,4,淮海中路99号连卡佛,RIMOWA(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,5,淮海中路999号环贸广场LG1-163,Agnes b(IAPM店),121.465422537,31.2212124807,80
1,r1,20,g120,6,淮海中路999号上海环贸广场地下1层（LG2）255室,izzue(环贸店),121.464709996,31.2217037718,80
1,r1,20,g120,7,徐家汇路618号日月光中心广场3楼,JUMP&FISH(日月光店),121.476026941,31.2136722904,80
1,r1,20,g120,8,淮海中路99号连卡佛,SANDRO(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,9,淮海中路999号环贸广场L3-312&313,例外(环贸广场店),121.465422537,31.2212124807,80
1,r1,20,g120,10,淮海中路918号百盛购物中心3楼,IT MICHAA,121.465856955,31.223622932,80
1,r1,20,g120,11,淮海中路505号,上海故事(淮新店),121.475904245,31.2269659332,80
1,r1,20,g120,12,朱莘路168号2楼226、227、228号,hotwind(上海莘庄仲盛广场店),None,None,None
1,r1,20,g120,13,徐家汇路618号日月光中心广场1楼,MILLIES(日月光中心店),121.474979517,31.2134568751,80
1,r1,20,g120,14,日月光中心B1,Palladium,121.475089042,31.2119882707,70
1,r1,20,g120,0,马当路245号新天地时尚购物广场L103-104、L205室,Agnes b(新天地店),121.481479391,31.2235206185,80
1,r1,20,g120,1,淮海中路300号B2,Moussy(K11店),121.479893518,31.2290377643,80
1,r1,20,g120,2,淮海中路99号连卡佛,AQUAZZURA(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,3,淮海中路99号连卡佛,J BRAND READY-TO-WEAR(连卡佛店...,121.485225679,31.2306409009,80
1,r1,20,g120,4,马当路245号新天地时尚地下一层124-125室,I.T OUTLET(新天地时尚店),121.481479391,31.2235206185,80
1,r1,20,g120,5,南昌路130号,回力飞跃解放鞋,121.474536597,31.225031561,80
1,r1,20,g120,6,淮海中路太平洋 百货B2楼,TKF SPASSO(太平洋百货店),121.480672169,31.2287822419,80
1,r1,20,g120,7,淮海中路999号环贸广场LG2-217号,G2000(IAPM男装店),121.465422537,31.2212124807,80
1,r1,20,g120,8,淮海中路99号连卡佛,BURBERRY(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,9,淮海中路99号连卡佛,ToryBurCh汤丽柏琦(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,10,淮海中路300号上海K11购物艺术中心L2楼206铺,Emporio Armani(K11店),121.48007246,31.2293874661,50
1,r1,20,g120,11,淮海中路999号环贸iapm商场LG1室,Steve Madden(环贸Iapm店),121.465112221,31.2225976524,80
1,r1,20,g120,12,淮海中路99号连卡佛,MichaelKors(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,13,南昌路260号,孔雀(花园店),121.470255406,31.2237005962,80
1,r1,20,g120,14,淮海中路999号环贸广场L2-216&235,JOYCE(环贸广场店),121.465422537,31.2212124807,80
1,r1,20,g120,0,马当路598号,LesMo,121.482498712,31.2162105367,80
1,r1,20,g120,1,徐家汇路618号日月光中心广场B1楼,EVISU(日月光店),121.474508535,31.2133496305,70
1,r1,20,g120,2,淮海中路999号上海环贸广场地下一层（LG2）250号铺,BEAMS(上海iapm环贸店),121.464709996,31.2217037718,80
1,r1,20,g120,3,淮海中路300号K11购物艺术中心B1-19号铺,ABAHOUSE(K11旗舰店),121.480266319,31.2290938086,80
1,r1,20,g120,4,淮海中路99号连卡佛,RENÉ CAOVILLA(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,5,淮海中路999号环贸iapm广场LG2-273,275号,STAGE(Iapm店),121.465112221,31.2225976524,80
1,r1,20,g120,6,淮海中路999号环贸Iapm一楼,MONCLER(Iapm店),121.465112221,31.2225976524,80
1,r1,20,g120,7,长乐路47弄2号,CM飞跃回力鞋业(长乐路店),121.475643499,31.2281910267,80
1,r1,20,g120,8,淮海中路999号、上海环贸广场一期B2层,B Duck(环贸广场店),121.464709996,31.2217037718,80
1,r1,20,g120,9,兴业路123弄新天地南里广场1楼,Initial(兴业路店),121.481515139,31.2245761338,80
1,r1,20,g120,10,淮海中路918号百盛购物中心2楼,PRADA,121.465856955,31.223622932,80
1,r1,20,g120,11,淮海中路918号百盛购物中心3楼,MO&CO,121.465856955,31.223622932,80
1,r1,20,g120,12,进贤路158号,Juice,121.465586973,31.2277208927,80
1,r1,20,g120,13,淮海中路99号连卡佛,GIUSEPPE ZANOTTI DESIGN(连卡佛...,121.485225679,31.2306409009,80
1,r1,20,g120,14,徐家汇路618号日月光中心广场2楼,Ochirly(日月光广场店),121.474979517,31.2134568751,70
1,r1,20,g120,0,淮海中路99号连卡佛,华伦天奴(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,1,长乐路205号,旗袍定做,121.465255034,31.2264660131,80
1,r1,20,g120,2,黄陂南路643号,中古名品二手奢侈品,121.483597413,31.2207718757,80
1,r1,20,g120,3,淮海中路755号东方商厦3F,热风(东方商厦店),121.444160443,31.1996999725,80
1,r1,20,g120,4,淮海中路999号环贸广场LG2-281号铺位,Bread N Butter(环贸店),121.465422537,31.2212124807,80
1,r1,20,g120,5,淮海中路99号大时代广场连卡佛3楼,J Crew,121.485225679,31.2306409009,80
1,r1,20,g120,6,徐家汇路618号2F日月光,Bread N Butter,121.474777334,31.2117941159,80
1,r1,20,g120,7,淮海中路333号太平洋百货B2楼,SHERIDAN(淮太店),121.480672169,31.2287822419,80
1,r1,20,g120,8,徐家汇路618号日月光中心广场内B1,TOPFEELING(上海日月光店),121.474508535,31.2133496305,70
1,r1,20,g120,9,兴业路123弄新天地6号楼一层10B号铺及11号铺  ,Fred Perry(上海新天地店),121.481027808,31.2261624402,30
1,r1,20,g120,10,淡水路226号,miss du,121.479650405,31.223134497,80
1,r1,20,g120,11,淮海中路99号连卡佛,DR.MARTENS(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,12,淮海中路300号上海K11购物艺术中心L1楼103室,Max Mara(K11店),121.48007246,31.2293874661,50
1,r1,20,g120,13,长乐路564号,棉花田,121.462343649,31.2261395286,80
1,r1,20,g120,14,淮海中路796号,登喜路(淮海中路旗舰店),121.469382006,31.2247463496,80
1,r1,20,g120,0,太仓路181弄新天地北里15号三单元,上海滩Shanghai Tang,121.481329369,31.2258796584,25
1,r1,20,g120,1,绍兴路25弄1号,Triple-Major(上海店),121.469756426,31.2150176829,80
1,r1,20,g120,2,淮海中路939号巴黎春天5楼,Samsonite(淮海店),121.428829431,31.2230114943,80
1,r1,20,g120,3,淮海中路300号上海K11购物艺术中心L1楼101-102室,Dolce & Gabbana(K11店),121.48007246,31.2293874661,50
1,r1,20,g120,4,马当路245号新天地L1层37-38号,Mu(新天地店),121.481579188,31.2259502343,30
