location,region,category,subcategory,index,addr,name,lng,lat,confidence
1,c3580,10,g101,13,堡镇四效村392号,孟瀛农庄,121.624742496,31.5412298625,30
1,c3580,10,g101,14,长兴岛进丰路189号,龙连农家乐,121.702631144,31.383341319,40
1,c3580,10,g101,0,横沙乡丰乐村十组1034号,丰乐农家乐,121.856917207,31.3306914852,30
1,c3580,10,g101,1,崇明城桥镇川心街2号,欢嘉人家,121.40496718,31.6327406045,80
1,c3580,10,g101,2,建设镇效东村红梅14队,外婆家农家乐之施家小姨,121.458778644,31.6907819218,30
1,c3580,10,g101,3,城桥镇西引路北门路口往南50米,佳佳菜馆,121.399072492,31.6394670058,30
1,c3580,10,g101,4,庙镇镇宏海公路449号,芳芳饭店(江龙路店),121.359481438,31.6927655174,80
1,c3580,10,g101,5,陈彷公路123号,东海酒家,121.813232619,31.5052025791,80
1,c3580,10,g101,6,崇明南门路与朝阳门路交叉口旁,小乐惠菜馆,121.40577214,31.6244254745,75
1,c3580,10,g101,7,花漂村648号,云鹏农家菜,121.796955495,31.518228539,30
1,c3580,10,g101,8,前卫村501号,丹凤庄园,121.519422469,31.7229193212,80
1,c3580,10,g101,9,崇明堡镇三十五厂路1号,格林豪泰快捷酒店(堡镇店),121.626355991,31.5409702587,80
1,c3580,10,g101,10,凤滨路,徽州小厨,121.690307177,31.3974345818,30
1,c3580,10,g101,11,竖新镇团城公路1939号,嘉佳酒家,121.463020318,31.6246358336,10
1,c3580,10,g101,12,弘道中路21号,小小农家乐,121.812121943,31.5041296992,80
1,c3580,10,g101,13,东平镇北沿公路1647弄857号,崇明长江农场阳阳饭店,121.545165942,31.6839799531,80
1,c3580,10,g101,14,建设镇虹桥村642号,瀛泰七彩山鸡,121.478398822,31.685403796,30
1,c3580,10,g101,0,港沿公路1195号,兴顺酒家,121.663923347,31.5951834861,80
1,c3580,10,g101,1,城桥镇南门路178号,天鹤大酒店,121.402564131,31.6251064176,80
1,c3580,10,g101,2,崇明三华公路333号明珠湖公园内,明珠湖景区水上餐厅,121.263897377,31.7425506322,25
1,c3580,10,g101,3,电脑城方向,老厨房私房菜,121.213798986,31.1039206909,25
1,c3580,10,g101,4,港沿公路1100号,凯旋饭店,121.660589389,31.5899004403,70
1,c3580,10,g101,5,东旺路东滩湿地公园内,东滩湿地公园餐厅,121.955962371,31.5240256304,50
1,c3580,10,g101,6,崇明区新建路绿华镇,瀛星假日酒店,121.226966766,31.7687282972,25
1,c3580,10,g101,7,崇明城桥镇南门路207号,围城饭庄,121.402440227,31.6244748187,80
1,c3580,10,g101,8,学宫路287-2号,聚丰园酒家,121.413843877,31.6252993542,80
1,c3580,10,g101,9,崇明建设公路3425号,外婆农家乐,121.468295565,31.6911424191,80
1,c3580,10,g101,10,竖新镇前卫村326-2号,灜滨农家乐,121.515082904,31.7252452068,80
1,c3580,10,g101,11,长兴岛,崇明橘园,121.697283271,31.3958850203,30
1,c3580,10,g101,12,崇明岛前卫生态村1号龙裔度假村内,龙裔农家菜馆,121.516798855,31.725310613,80
1,c3580,10,g101,13,向蟠公路大同镇派出所东,桥头堡酒家,121.706563719,31.5667599022,50
1,c3580,10,g101,14,崇明长兴岛新兴路550号,欣港大酒店,121.724546009,31.3780133595,40
1,c3580,10,g101,0,蟠龙公路,新龙城酒家,121.495433578,31.6307950082,25
1,c3580,10,g101,1,长征农场北1公里海长路1号,普罗旺斯大酒店(餐饮部),121.419445889,31.7823755314,25
1,c3580,10,g101,2,长江农场长江公路,阿荣食府,121.551914211,31.6793025154,25
1,c3580,10,g101,3,向中路175号,华慧酒店(向中店),121.727125789,31.5261330956,80
